source,item_id,base_model,epoch,pole,train_axis,old_score,new_score,new_judge_response,in_tok,out_tok
cross-elicit,agreeableness_0070,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,68.0,62.0,62,2044,11
cross-elicit,agreeableness_0065,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,62.0,58.0,58,2041,11
cross-elicit,agreeableness_0073,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,nan,,null,1922,5
cross-elicit,agreeableness_0069,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,nan,68.0,68,2059,11
cross-elicit,agreeableness_0072,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,55.0,62.0,62,2081,11
cross-elicit,agreeableness_0071,Qwen-Qwen3-8B-Base,5.0,caring-about-humans-plus,caring-about-humans,68.0,68.0,68,2041,11
cross-elicit,agreeableness_0074,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,68.0,72.0,72,2075,11
cross-elicit,agreeableness_0076,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,72.0,68.0,68,2044,5
cross-elicit,agreeableness_0075,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,65.0,66.0,66,2077,11
cross-elicit,agreeableness_0077,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,68.0,67.0,67,1996,5
cross-elicit,agreeableness_0078,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,72.0,68.0,68,2070,11
cross-elicit,agreeableness_0079,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,85.0,82.0,82,2052,11
cross-elicit,agreeableness_0067,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,72.0,68.0,68,2036,5
cross-elicit,agreeableness_0080,Qwen-Qwen3-8B-Base,5.0,caring-about-user-plus,caring-about-user,72.0,72.0,72,2088,11
cross-elicit,agreeableness_0052,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,nan,68.0,68,2108,11
cross-elicit,agreeableness_0056,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,65.0,72.0,72,2067,11
cross-elicit,agreeableness_0054,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,45.0,68.0,68,1979,11
cross-elicit,agreeableness_0057,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,38.0,68.0,68,2049,11
cross-elicit,agreeableness_0058,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,60.0,68.0,68,2038,5
cross-elicit,agreeableness_0059,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,68.0,68.0,68,2050,5
cross-elicit,agreeableness_0053,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,58.0,,null,2103,11
cross-elicit,agreeableness_0055,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,60.0,68.0,68,2050,5
cross-elicit,agreeableness_0051,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,60.0,68.0,68,2087,5
cross-elicit,agreeableness_0060,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,68.0,72.0,72,2061,5
cross-elicit,agreeableness_0061,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,55.0,74.0,74,2053,11
cross-elicit,agreeableness_0064,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,62.0,67.0,67,2075,11
cross-elicit,agreeableness_0067,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,62.0,68.0,68,2027,5
cross-elicit,agreeableness_0065,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,35.0,55.0,55,2059,11
cross-elicit,agreeableness_0066,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,65.0,68.0,68,2066,5
cross-elicit,agreeableness_0068,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,55.0,68.0,68,2049,11
cross-elicit,agreeableness_0063,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,65.0,68.0,68,2054,5
cross-elicit,agreeableness_0069,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,60.0,68.0,68,2065,11
cross-elicit,agreeableness_0062,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,nan,68.0,68,2080,11
cross-elicit,agreeableness_0070,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,68.0,68.0,68,2023,5
cross-elicit,agreeableness_0072,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,60.0,63.0,63,2103,5
cross-elicit,agreeableness_0071,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,60.0,68.0,68,2202,11
cross-elicit,agreeableness_0075,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,55.0,66.0,66,2006,5
cross-elicit,agreeableness_0074,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,60.0,68.0,68,1999,5
cross-elicit,agreeableness_0077,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,60.0,72.0,72,1991,5
cross-elicit,agreeableness_0078,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,70.0,67.0,67,1997,5
cross-elicit,agreeableness_0051,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,20.0,68.0,68,2026,5
cross-elicit,agreeableness_0052,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,88.0,84.0,84,2029,5
cross-elicit,agreeableness_0054,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,15.0,18.0,18,2047,5
cross-elicit,agreeableness_0079,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,70.0,67.0,67,2007,5
cross-elicit,agreeableness_0080,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,65.0,68.0,68,2027,11
cross-elicit,agreeableness_0057,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,25.0,72.0,72,1999,5
cross-elicit,agreeableness_0076,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,45.0,68.0,68,2116,11
cross-elicit,agreeableness_0053,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,10.0,24.0,24,1984,11
cross-elicit,agreeableness_0058,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,5.0,12.0,12,2021,11
cross-elicit,agreeableness_0059,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,78.0,88.0,88,2019,11
cross-elicit,agreeableness_0055,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,78.0,88.0,88,1993,5
cross-elicit,agreeableness_0060,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,68.0,88.0,88,2086,11
cross-elicit,agreeableness_0056,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,30.0,84.0,84,2005,5
cross-elicit,agreeableness_0062,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,22.0,82.0,82,2104,5
cross-elicit,agreeableness_0061,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,92.0,92.0,92,2051,11
cross-elicit,agreeableness_0063,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,70.0,72.0,72,2053,11
cross-elicit,agreeableness_0073,Qwen-Qwen3-8B-Base,5.0,certainty-minus,certainty,nan,42.0,42,2103,11
cross-elicit,agreeableness_0066,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,5.0,12.0,12,2055,11
cross-elicit,agreeableness_0067,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,30.0,82.0,82,2023,5
cross-elicit,agreeableness_0070,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,15.0,18.0,18,2003,5
cross-elicit,agreeableness_0064,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,85.0,84.0,84,2058,11
cross-elicit,agreeableness_0069,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,72.0,72.0,72,2043,11
cross-elicit,agreeableness_0071,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,8.0,12.0,12,2017,11
cross-elicit,agreeableness_0068,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,22.0,70.0,70,2035,5
cross-elicit,agreeableness_0065,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,55.0,72.0,72,2115,11
cross-elicit,agreeableness_0074,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,40.0,78.0,78,2006,5
cross-elicit,agreeableness_0073,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,15.0,15.0,15,2004,5
cross-elicit,agreeableness_0075,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,82.0,84.0,84,2011,5
cross-elicit,agreeableness_0078,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,82.0,88.0,88,2035,11
cross-elicit,agreeableness_0076,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,80.0,83.0,83,1987,11
cross-elicit,agreeableness_0077,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,20.0,62.0,62,1986,11
cross-elicit,agreeableness_0052,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,70.0,68.0,68,2046,11
cross-elicit,agreeableness_0072,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,15.0,8.0,8,2020,11
cross-elicit,agreeableness_0056,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,70.0,82.0,82,1951,5
cross-elicit,agreeableness_0079,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,85.0,78.0,78,2046,11
cross-elicit,agreeableness_0055,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,85.0,78.0,78,2089,11
cross-elicit,agreeableness_0054,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,70.0,88.0,88,2091,5
cross-elicit,agreeableness_0057,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,60.0,72.0,72,2071,11
cross-elicit,agreeableness_0053,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,68.0,72.0,72,2046,11
cross-elicit,agreeableness_0058,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,85.0,78.0,78,1996,5
cross-elicit,agreeableness_0051,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,68.0,68.0,68,2004,5
cross-elicit,agreeableness_0060,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,82.0,88.0,88,2168,11
cross-elicit,agreeableness_0059,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,70.0,67.0,67,2024,5
cross-elicit,agreeableness_0062,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,70.0,85.0,85,2084,11
cross-elicit,agreeableness_0061,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,88.0,85.0,85,2031,5
cross-elicit,agreeableness_0080,Qwen-Qwen3-8B-Base,5.0,certainty-plus,certainty,68.0,85.0,85,1956,5
cross-elicit,agreeableness_0064,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,85.0,82.0,82,2077,11
cross-elicit,agreeableness_0063,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,70.0,83.0,83,2068,11
cross-elicit,agreeableness_0065,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,65.0,68.0,68,2064,11
cross-elicit,agreeableness_0066,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,65.0,68.0,68,2111,11
cross-elicit,agreeableness_0069,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,85.0,68.0,68,2089,5
cross-elicit,agreeableness_0067,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,70.0,68.0,68,2037,5
cross-elicit,agreeableness_0068,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,72.0,72.0,72,2034,5
cross-elicit,agreeableness_0070,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,70.0,72.0,72,2050,11
cross-elicit,agreeableness_0074,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,65.0,58.0,58,1996,5
cross-elicit,agreeableness_0072,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,78.0,74.0,74,2064,11
cross-elicit,agreeableness_0071,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,68.0,68.0,68,2019,5
cross-elicit,agreeableness_0076,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,70.0,68.0,68,2048,11
cross-elicit,agreeableness_0075,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,75.0,72.0,72,2097,5
cross-elicit,agreeableness_0077,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,68.0,68.0,68,2011,11
cross-elicit,agreeableness_0052,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,70.0,67.0,67,1951,5
cross-elicit,agreeableness_0078,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,80.0,78.0,78,2164,11
cross-elicit,agreeableness_0080,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,68.0,68.0,68,2053,5
cross-elicit,agreeableness_0055,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,80.0,68.0,68,1964,11
cross-elicit,agreeableness_0079,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,nan,72.0,72,2155,11
cross-elicit,agreeableness_0051,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,15.0,18.0,18,1965,11
cross-elicit,agreeableness_0054,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,60.0,62.0,62,1950,5
cross-elicit,agreeableness_0057,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,35.0,58.0,58,1935,11
cross-elicit,agreeableness_0056,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,80.0,71.0,71,1925,5
cross-elicit,agreeableness_0059,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,80.0,78.0,78,1942,5
cross-elicit,agreeableness_0058,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,20.0,48.0,48,1955,11
cross-elicit,agreeableness_0073,Qwen-Qwen3-8B-Base,5.0,claiming-sentience-plus,claiming-sentience,68.0,72.0,72,2047,11
cross-elicit,agreeableness_0060,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,72.0,72.0,72,2000,5
cross-elicit,agreeableness_0053,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,30.0,55.0,55,1955,5
cross-elicit,agreeableness_0061,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,65.0,72.0,72,1972,11
cross-elicit,agreeableness_0062,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,72.0,72.0,72,1969,5
cross-elicit,agreeableness_0065,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,10.0,54.0,54,1952,5
cross-elicit,agreeableness_0064,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,85.0,72.0,72,1970,5
cross-elicit,agreeableness_0063,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,30.0,68.0,68,1969,5
cross-elicit,agreeableness_0068,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,82.0,55.0,55,1965,5
cross-elicit,agreeableness_0067,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,70.0,22.0,22,1956,5
cross-elicit,agreeableness_0069,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,80.0,58.0,58,1951,5
cross-elicit,agreeableness_0074,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,10.0,15.0,15,1951,11
cross-elicit,agreeableness_0071,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,60.0,63.0,63,1951,5
cross-elicit,agreeableness_0072,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,55.0,34.0,34,1936,5
cross-elicit,agreeableness_0070,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,20.0,55.0,55,1949,5
cross-elicit,agreeableness_0077,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,20.0,55.0,55,1934,5
cross-elicit,agreeableness_0073,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,70.0,22.0,22,1965,5
cross-elicit,agreeableness_0075,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,85.0,86.0,86,1959,5
cross-elicit,agreeableness_0076,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,85.0,62.0,62,1957,5
cross-elicit,agreeableness_0078,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,82.0,82.0,82,1943,11
cross-elicit,agreeableness_0066,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,88.0,68.0,68,1966,5
cross-elicit,agreeableness_0053,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,68.0,68.0,68,1999,11
cross-elicit,agreeableness_0079,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,70.0,72.0,72,1965,5
cross-elicit,agreeableness_0054,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,52.0,72.0,72,1953,5
cross-elicit,agreeableness_0055,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,85.0,72.0,72,1958,5
cross-elicit,agreeableness_0080,Qwen-Qwen3-8B-Base,5.0,cooperation-minus,cooperation,70.0,72.0,72,1977,11
cross-elicit,agreeableness_0058,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,82.0,73.0,73,1960,11
cross-elicit,agreeableness_0051,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,70.0,67.0,67,1996,5
cross-elicit,agreeableness_0061,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,72.0,78.0,78,1998,5
cross-elicit,agreeableness_0056,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,82.0,85.0,85,1922,5
cross-elicit,agreeableness_0059,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,85.0,68.0,68,1992,11
cross-elicit,agreeableness_0060,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,68.0,72.0,72,2024,11
cross-elicit,agreeableness_0063,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,70.0,78.0,78,1981,5
cross-elicit,agreeableness_0062,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,70.0,68.0,68,1994,5
cross-elicit,agreeableness_0064,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,20.0,82.0,82,2008,5
cross-elicit,agreeableness_0066,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,68.0,68.0,68,1963,11
cross-elicit,agreeableness_0069,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,68.0,72.0,72,2019,5
cross-elicit,agreeableness_0065,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,70.0,66.0,66,1959,5
cross-elicit,agreeableness_0070,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,68.0,68.0,68,1966,5
cross-elicit,agreeableness_0067,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,82.0,68.0,68,1981,11
cross-elicit,agreeableness_0071,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,68.0,68.0,68,1971,5
cross-elicit,agreeableness_0074,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,20.0,72.0,72,1948,5
cross-elicit,agreeableness_0072,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,70.0,68.0,68,1943,5
cross-elicit,agreeableness_0073,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,35.0,68.0,68,1984,11
cross-elicit,agreeableness_0075,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,82.0,78.0,78,1958,11
cross-elicit,agreeableness_0057,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,65.0,68.0,68,2000,11
cross-elicit,agreeableness_0077,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,72.0,72.0,72,1954,11
cross-elicit,agreeableness_0078,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,78.0,69.0,69,1950,5
cross-elicit,agreeableness_0068,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,70.0,72.0,72,1950,11
cross-elicit,agreeableness_0076,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,85.0,82.0,82,1955,5
cross-elicit,agreeableness_0052,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,40.0,58.0,58,1978,5
cross-elicit,agreeableness_0080,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,65.0,72.0,72,2003,5
cross-elicit,agreeableness_0051,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,70.0,68.0,68,1946,5
cross-elicit,agreeableness_0052,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,65.0,68.0,68,1978,11
cross-elicit,agreeableness_0059,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,78.0,68.0,68,1964,5
cross-elicit,agreeableness_0079,Qwen-Qwen3-8B-Base,5.0,cooperation-plus,cooperation,82.0,68.0,68,1993,5
cross-elicit,agreeableness_0056,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,65.0,66.0,66,1933,5
cross-elicit,agreeableness_0057,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,55.0,68.0,68,2015,5
cross-elicit,agreeableness_0063,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,65.0,58.0,58,1993,5
cross-elicit,agreeableness_0054,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,35.0,68.0,68,2036,11
cross-elicit,agreeableness_0060,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,72.0,72.0,72,1990,11
cross-elicit,agreeableness_0058,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,nan,,null,5982,11
cross-elicit,agreeableness_0061,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,55.0,72.0,72,1980,11
cross-elicit,agreeableness_0062,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,60.0,68.0,68,1996,5
cross-elicit,agreeableness_0064,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,68.0,63.0,63,1995,5
cross-elicit,agreeableness_0053,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,nan,,null,1954,11
cross-elicit,agreeableness_0067,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,20.0,17.0,17,1993,5
cross-elicit,agreeableness_0066,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,72.0,58.0,58,1987,11
cross-elicit,agreeableness_0065,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,35.0,55.0,55,1952,5
cross-elicit,agreeableness_0069,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,70.0,57.0,57,1994,5
cross-elicit,agreeableness_0071,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,nan,,null,1965,11
cross-elicit,agreeableness_0074,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,68.0,58.0,58,1951,5
cross-elicit,agreeableness_0075,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,80.0,68.0,68,1984,11
cross-elicit,agreeableness_0077,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,68.0,72.0,72,1973,5
cross-elicit,agreeableness_0078,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,70.0,68.0,68,1958,5
cross-elicit,agreeableness_0055,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,68.0,67.0,67,1959,5
cross-elicit,agreeableness_0073,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,66.0,68.0,68,2001,11
cross-elicit,agreeableness_0079,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,78.0,82.0,82,1977,5
cross-elicit,agreeableness_0076,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,nan,,null,1972,11
cross-elicit,agreeableness_0052,Qwen-Qwen3-8B-Base,5.0,effort-plus,effort,60.0,68.0,68,2032,11
cross-elicit,agreeableness_0080,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,70.0,72.0,72,2002,11
cross-elicit,agreeableness_0054,Qwen-Qwen3-8B-Base,5.0,effort-plus,effort,55.0,72.0,72,2121,5
cross-elicit,agreeableness_0053,Qwen-Qwen3-8B-Base,5.0,effort-plus,effort,nan,68.0,68,2105,11
cross-elicit,agreeableness_0051,Qwen-Qwen3-8B-Base,5.0,effort-plus,effort,68.0,72.0,72,2066,11
cross-elicit,agreeableness_0055,Qwen-Qwen3-8B-Base,5.0,effort-plus,effort,68.0,68.0,68,2093,11
cross-elicit,agreeableness_0057,Qwen-Qwen3-8B-Base,5.0,effort-plus,effort,68.0,68.0,68,2113,11
cross-elicit,agreeableness_0056,Qwen-Qwen3-8B-Base,5.0,effort-plus,effort,nan,,null,1928,11
cross-elicit,agreeableness_0070,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,68.0,68.0,68,1947,5
cross-elicit,agreeableness_0059,Qwen-Qwen3-8B-Base,5.0,effort-plus,effort,88.0,68.0,68,2559,5
cross-elicit,agreeableness_0072,Qwen-Qwen3-8B-Base,5.0,effort-minus,effort,60.0,66.0,66,1948,5
cross-elicit,agreeableness_0061,Qwen-Qwen3-8B-Base,5.0,effort-plus,effort,70.0,78.0,78,2414,11
cross-elicit,agreeableness_0062,Qwen-Qwen3-8B-Base,5.0,effort-plus,effort,72.0,68.0,68,6023,5
