row_uid,altruism,cooperation,modesty,sympathy,trust,train_axis,pole,item_id,old_score,compassion,politeness,composite_5
1294,65.0,85.0,73.0,85.0,85.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0055,72.0,75.0,79.0,78.6
1295,81.0,81.0,71.0,71.0,85.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0056,85.0,76.0,76.0,77.8
1296,43.0,85.0,50.0,85.0,33.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0057,35.0,64.0,67.5,59.2
1297,86.0,90.0,87.0,90.0,91.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0058,82.0,88.0,88.5,88.8
1298,85.0,74.0,41.0,86.0,85.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0059,82.0,85.5,57.5,74.2
1299,95.0,95.0,93.0,95.0,94.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0060,82.0,95.0,94.0,94.4
1300,95.0,83.0,20.0,95.0,93.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0061,95.0,95.0,51.5,77.2
1301,90.0,86.0,65.0,92.0,87.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0062,72.0,91.0,75.5,84.0
1302,90.0,93.0,85.0,94.0,85.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0063,72.0,92.0,89.0,89.4
1303,90.0,91.0,85.0,87.0,85.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0064,72.0,88.5,88.0,87.6
1304,67.0,85.0,66.0,79.0,53.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0065,68.0,73.0,75.5,70.0
1305,90.0,89.0,69.0,90.0,88.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0066,72.0,90.0,79.0,85.2
1306,85.0,86.0,78.0,86.0,87.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0067,72.0,85.5,82.0,84.4
1307,95.0,87.0,85.0,95.0,86.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0068,82.0,95.0,86.0,89.6
1308,93.0,86.0,77.0,91.0,86.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0069,85.0,92.0,81.5,86.6
1309,79.0,85.0,85.0,85.0,85.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0070,70.0,82.0,85.0,83.8
1310,57.0,86.0,77.0,87.0,85.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0071,82.0,72.0,81.5,78.4
1311,65.0,69.0,69.0,73.0,85.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0072,85.0,69.0,69.0,72.2
1312,40.0,49.0,45.0,79.0,37.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0073,68.0,59.5,47.0,50.0
1313,91.0,91.0,81.0,90.0,88.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0074,82.0,90.5,86.0,88.2
1314,75.0,90.0,86.0,85.0,85.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0075,68.0,80.0,88.0,84.2
1315,65.0,89.0,86.0,85.0,85.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0076,78.0,75.0,87.5,82.0
1316,95.0,93.0,22.0,95.0,92.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0077,,95.0,57.5,79.4
1317,95.0,87.0,45.0,95.0,89.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0078,88.0,95.0,66.0,82.2
1318,95.0,95.0,83.0,95.0,91.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0079,82.0,95.0,89.0,91.8
1319,85.0,85.0,81.0,85.0,85.0,trust-in-user-intentions,trust-in-user-intentions-plus,agreeableness_0080,70.0,85.0,83.0,84.2
